room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
19674366,1558,43052390,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,125.0,,2017-08-10 14:10:19.962946,51.038089,-114.06903500000001,0101000020E6100000E1D1C6116B845CC02EABB019E0844940
13767037,1558,80265227,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,4,2.0,,142.0,,2017-08-10 14:10:19.956898,51.039874,-114.08835900000001,0101000020E6100000AAD381ACA7855CC0F8FA5A971A854940
20211985,1558,143945471,Entire home/apt,,Calgary,CENTRE,CHINATOWN,0,0.0,4,2.0,,142.0,,2017-08-10 14:10:17.996435,51.053289,-114.065991,0101000020E610000024B5503239845CC0471E882CD2864940
12485034,1558,53049133,Entire home/apt,,Calgary,CENTRE,CHINATOWN,38,4.5,7,2.0,,142.0,,2017-08-10 14:10:17.987231,51.052533000000004,-114.06692,0101000020E6100000B1DCD26A48845CC0FA7ABE66B9864940
5248510,1558,27162497,Entire home/apt,,Calgary,CENTRE,BELTLINE,32,5.0,6,2.0,,126.0,,2017-08-10 14:10:17.984325,51.038284000000004,-114.059824,0101000020E610000005E10A28D4835CC0E3FA777DE6844940
12054191,1558,20711172,Entire home/apt,,Calgary,CENTRE,MISSION,10,5.0,2,1.0,,142.0,,2017-08-10 14:10:17.979016,51.033479,-114.07023799999999,0101000020E6100000EF3B86C77E845CC0280D350A49844940
19416522,1558,31665552,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,2,1.0,,142.0,,2017-08-10 14:10:17.972428,51.043110999999996,-114.08123799999998,0101000020E6100000514CDE0033855CC0878C47A984854940
4611594,1558,23893215,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,13,5.0,3,1.0,,129.0,,2017-08-10 14:10:17.966977,51.052322,-114.05651100000001,0101000020E6100000503750E09D835CC03F6EBF7CB2864940
8522944,1558,44877086,Entire home/apt,,Calgary,CENTRE,MISSION,4,5.0,2,2.0,,123.0,,2017-08-10 14:10:14.614479,51.037496999999995,-114.06303700000001,0101000020E6100000075C57CC08845CC05C59A2B3CC844940
18595845,1558,6689804,Entire home/apt,,Calgary,CENTRE,HILLHURST,8,5.0,4,1.0,,122.0,,2017-08-10 14:10:14.612144,51.055862,-114.087686,0101000020E61000004B94BDA59C855CC0698B6B7C26874940
18827391,1558,108053915,Entire home/apt,,Calgary,CENTRE,CLIFF BUNGALOW,0,0.0,2,0.0,,122.0,,2017-08-10 14:10:14.602707,51.037704999999995,-114.075873,0101000020E610000090696D1ADB845CC0A6F27684D3844940
6704744,1558,7803518,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,3,1.0,,105.0,,2017-08-10 14:10:13.599614,51.041722,-114.090929,0101000020E61000008350DEC7D1855CC009C3802557854940
6324585,1558,12365039,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,121.0,,2017-08-10 14:10:10.505361,51.038716,-114.06031499999999,0101000020E6100000541D7233DC835CC07DEA58A5F4844940
5920579,1558,22223250,Entire home/apt,,Calgary,NORTHWEST,VARSITY,11,5.0,3,1.0,,104.0,,2017-08-10 14:10:10.494287,51.084598,-114.12863300000001,0101000020E6100000ED0BE8853B885CC04CA7751BD48A4940
18549803,1558,126179515,Entire home/apt,,Calgary,CENTRE,MISSION,0,0.0,2,1.0,,122.0,,2017-08-10 14:10:09.089754,51.032587,-114.064765,0101000020E61000003A3B191C25845CC02BA391CF2B844940
15301003,1558,97430738,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,6,4.5,4,2.0,,121.0,,2017-08-10 14:10:07.259934,51.049939,-114.070904,0101000020E6100000F549EEB089845CC0C1E5B16664864940
3004051,1558,12365039,Entire home/apt,,Calgary,CENTRE,CLIFF BUNGALOW,21,4.0,4,2.0,,113.0,,2017-08-10 14:10:07.253928,51.035295,-114.07488500000001,0101000020E6100000807D74EACA845CC02D5BEB8B84844940
15412545,1558,40206324,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,4,2.0,,109.0,,2017-08-10 14:10:07.246067,51.039811,-114.08581399999998,0101000020E61000007EE200FA7D855CC0B282DF8618854940
12495731,1558,36886286,Entire home/apt,,Calgary,CENTRE,HILLHURST,26,5.0,4,2.0,,105.0,,2017-08-10 14:10:07.237887,51.051963,-114.093153,0101000020E61000008E210038F6855CC010CD3CB9A6864940
