room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
19702743,1558,138827320,Entire home/apt,,Calgary,NORTHEAST,SADDLE RIDGE,0,0.0,7,3.0,,228.0,,2017-08-10 14:00:45.755601,51.125691,-113.955986,0101000020E6100000C45BE7DF2E7D5CC0663387A416904940
18910635,1558,70424166,Entire home/apt,,Calgary,CENTRE,BELTLINE,4,5.0,4,2.0,,210.0,,2017-08-10 14:00:44.384711,51.038399,-114.082319,0101000020E6100000B935E9B644855CC07C992842EA844940
18996868,1558,31042117,Entire home/apt,,Calgary,CENTRE,ERLTON,2,0.0,6,3.0,,231.0,,2017-08-10 14:00:44.382307,51.02877,-114.061029,0101000020E6100000E3C62DE6E7835CC08F8D40BCAE834940
19594745,1558,13571842,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,6,2.0,,259.0,,2017-08-10 14:00:44.380175,51.038179,-114.080261,0101000020E61000003B8908FF22855CC06E32AA0CE3844940
13318033,1558,34441675,Entire home/apt,,Calgary,CENTRE,MISSION,2,0.0,4,2.0,,243.0,,2017-08-10 14:00:44.372578,51.036782,-114.068234,0101000020E61000006B9E23F25D845CC06E8AC745B5844940
19333234,1558,10799755,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,276.0,,2017-08-10 14:00:44.370137,51.039281,-114.064169,0101000020E6100000B11A4B581B845CC0562DE92807854940
11086961,1558,23078502,Entire home/apt,,Calgary,CENTRE,HILLHURST,0,0.0,10,5.0,,284.0,,2017-08-10 14:00:44.365380,51.052585,-114.086694,0101000020E61000009AB0FD648C855CC04DA1F31ABB864940
13716337,1558,80142147,Entire home/apt,,Calgary,CENTRE,BELTLINE,4,5.0,4,2.0,,243.0,,2017-08-10 14:00:44.362546,51.040661,-114.082128,0101000020E61000007F85CC9541855CC0809C306134854940
18613403,1558,31665552,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,5,2.0,,219.0,,2017-08-10 14:00:44.360188,51.044051,-114.081368,0101000020E610000038BC202235855CC0952D9276A3854940
8268425,1558,43597513,Entire home/apt,,Calgary,NORTHWEST,EDGEMONT,24,5.0,15,5.0,,243.0,,2017-08-10 14:00:44.357005,51.123525,-114.135734,0101000020E610000023BDA8DDAF885CC0849ECDAACF8F4940
9649211,1558,48803539,Entire home/apt,,Calgary,CENTRE,CHINATOWN,146,5.0,6,2.0,,283.0,,2017-08-10 14:00:44.354027,51.052994,-114.065823,0101000020E6100000C614AC7136845CC02E71E481C8864940
19154324,1558,3978133,Entire home/apt,,Calgary,CENTRE,HILLHURST,0,0.0,6,4.0,,239.0,,2017-08-10 14:00:44.349650,51.05469,-114.089297,0101000020E610000061A8C30AB7855CC089B5F81400874940
13995474,1558,67054072,Entire home/apt,,Calgary,CENTRE,BEL-AIRE,0,0.0,4,2.0,,284.0,,2017-08-10 14:00:44.347206,50.999298,-114.09209,0101000020E6100000799274CDE4855CC0A77A32FFE87F4940
19297389,1558,114729008,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,6,2.0,,243.0,,2017-08-10 14:00:44.345106,51.044726,-114.081221,0101000020E6100000E6AF90B932855CC0F4A3E194B9854940
9595574,1558,49663465,Entire home/apt,,Calgary,CENTRE,RENFREW,0,0.0,4,2.0,,243.0,,2017-08-10 14:00:44.342828,51.062698,-114.041324,0101000020E61000008E226B0DA5825CC026C3F17C06884940
10382446,1558,9334724,Entire home/apt,,Calgary,CENTRE,INGLEWOOD,0,0.0,2,1.0,,284.0,,2017-08-10 14:00:44.340013,51.040049,-114.033083,0101000020E61000006EC328081E825CC0679E5C5320854940
9001887,1558,47013020,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,2,1.0,,203.0,,2017-08-10 14:00:42.527846,51.044299,-114.062689,0101000020E61000006A34B91803845CC06D1FF296AB854940
4706977,1558,655476,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,5,2.0,,203.0,,2017-08-10 14:00:42.521538,51.042888,-114.087292,0101000020E6100000F54C2F3196855CC007B29E5A7D854940
13715611,1558,80134001,Entire home/apt,,Calgary,CENTRE,MEADOWLARK PARK,0,0.0,6,4.0,,203.0,,2017-08-10 14:00:42.516705,50.998365,-114.079985,0101000020E6100000EACA67791E855CC04B3CA06CCA7F4940
13219383,1558,38578532,Entire home/apt,,Calgary,SOUTH,SHAWNEE SLOPES,4,0.0,8,4.0,,195.0,,2017-08-10 14:00:42.514441,50.930521,-114.094804,0101000020E6100000EBE1CB4411865CC0E09EE74F1B774940
8780613,1558,42438891,Entire home/apt,,Calgary,NORTH,HIDDEN VALLEY,1,0.0,6,2.0,,191.0,,2017-08-10 14:00:42.507455,51.146934,-114.125336,0101000020E6100000BC40498105885CC0D255BABBCE924940
6645466,1558,34784427,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,2,1.0,,203.0,,2017-08-10 14:00:42.505171,51.03933,-114.061153,0101000020E610000059C345EEE9835CC037E0F3C308854940
15981184,1558,103831235,Entire home/apt,,Calgary,NORTH,BEDDINGTON HEIGHTS,6,4.0,10,5.0,,203.0,,2017-08-10 14:00:42.502633,51.125894,-114.096693,0101000020E61000002330D63730865CC09E616A4B1D904940
9343762,1558,48493292,Entire home/apt,,Calgary,WEST,COUGAR RIDGE,0,0.0,10,6.0,,202.0,,2017-08-10 14:00:42.497837,51.072795,-114.215232,0101000020E61000005F43705CC68D5CC0FA27B85851894940
5340715,1558,25287412,Entire home/apt,,Calgary,NORTHWEST,VARSITY,14,4.5,12,6.0,,185.0,,2017-08-10 14:00:42.494745,51.088742,-114.139336,0101000020E6100000F3C98AE1EA885CC00DE4D9E55B8B4940
11641987,1558,61727422,Entire home/apt,,Calgary,SOUTH,SHAWNESSY,0,0.0,6,3.0,,191.0,,2017-08-10 14:00:41.250534,50.90642,-114.086077,0101000020E610000005FC1A4982855CC05C38109205744940
16927755,1558,52811389,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,2.0,,203.0,,2017-08-10 14:00:41.248248,51.038903,-114.080112,0101000020E61000001901158E20855CC0AF5B04C6FA844940
9861474,1558,50539267,Entire home/apt,,Calgary,CENTRE,GARRISON WOODS,0,0.0,4,2.0,,206.0,,2017-08-10 14:00:41.242962,51.021274,-114.112708,0101000020E6100000D87F9D9B36875CC0A7203F1BB9824940
14183437,1558,85936198,Entire home/apt,,Calgary,WEST,SPRINGBANK HILL,1,0.0,5,2.0,,195.0,,2017-08-10 14:00:41.238048,51.037571,-114.212993,0101000020E6100000B95164ADA18D5CC096236420CF844940
2407226,1558,12305385,Entire home/apt,,Calgary,CENTRE,CLIFF BUNGALOW,0,0.0,3,3.0,,203.0,,2017-08-10 14:00:41.235082,51.0329,-114.074648,0101000020E61000008EAD6708C7845CC0EA04341136844940
6834495,1558,35807078,Entire home/apt,,Calgary,CENTRE,RICHMOND,14,4.5,6,3.0,,202.0,,2017-08-10 14:00:41.230399,51.035607,-114.119507,0101000020E61000002829B000A6875CC01C412AC58E844940
11698203,1558,62168184,Entire home/apt,,Calgary,CENTRE,ELBOW PARK,2,0.0,5,3.0,,203.0,,2017-08-10 14:00:41.228075,51.024206,-114.081337,0101000020E61000001BBD1AA034855CC0F92EA52E19834940
3834540,1558,7612504,Entire home/apt,,Calgary,CENTRE,HILLHURST,8,5.0,6,3.0,,202.0,,2017-08-10 14:00:41.225894,51.055172,-114.093085,0101000020E6100000E2AFC91AF5855CC0D4D347E00F874940
18135899,1558,1875899,Entire home/apt,,Calgary,NORTHWEST,ROYAL OAK,1,0.0,8,3.0,,186.0,,2017-08-10 14:00:41.222685,51.142589,-114.219978,0101000020E6100000BAF59A1E148E5CC07AE2395B40924940
13621467,1558,78898491,Entire home/apt,,Calgary,CENTRE,RAMSAY,1,0.0,4,3.0,,203.0,,2017-08-10 14:00:41.216018,51.039579,-114.043739,0101000020E6100000D3A3A99ECC825CC0E04DB7EC10854940
15400482,1558,44201339,Entire home/apt,,Calgary,NORTHWEST,SCENIC ACRES,1,0.0,8,5.0,,195.0,,2017-08-10 14:00:41.209997,51.119727,-114.225189,0101000020E6100000D09A1F7F698E5CC05EB9DE36538F4940
17585598,1558,84342921,Entire home/apt,,Calgary,CENTRE,DOWNTOWN EAST VILLAGE,0,0.0,2,1.0,,202.0,,2017-08-10 14:00:39.615741,51.044682,-114.053783,0101000020E61000002B85402E71835CC0255CC823B8854940
13041419,1558,30246919,Entire home/apt,,Calgary,CENTRE,MOUNT PLEASANT,28,5.0,10,4.0,,203.0,,2017-08-10 14:00:39.612687,51.069234,-114.079892,0101000020E610000092CD55F31C855CC0B9E2E2A8DC884940
19823760,1558,6154415,Entire home/apt,,Calgary,CENTRE,RENFREW,1,0.0,4,3.0,,203.0,,2017-08-10 14:00:39.610441,51.057199,-114.032875,0101000020E6100000C976BE9F1A825CC0942EFD4B52874940
13116372,1558,72956130,Entire home/apt,,Calgary,SOUTH,HAYSBORO,4,4.5,2,1.0,,203.0,,2017-08-10 14:00:39.607578,50.973662,-114.072275,0101000020E610000061545227A0845CC0D1ADD7F4A07C4940
18443620,1558,20933193,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,4,2.0,,203.0,,2017-08-10 14:00:39.605390,51.042402,-114.063627,0101000020E61000002009FB7612845CC07BA4C16D6D854940
18359918,1558,25315467,Entire home/apt,,Calgary,CENTRE,SHAGANAPPI,0,0.0,4,2.0,,203.0,,2017-08-10 14:00:39.603198,51.047712,-114.12613,0101000020E6100000D942908312885CC039D0436D1B864940
19637386,1558,137595352,Entire home/apt,,Calgary,CENTRE,MISSION,1,0.0,5,2.0,,203.0,,2017-08-10 14:00:39.601088,51.030499,-114.065867,0101000020E6100000AEB8382A37845CC0C5C72764E7834940
19415289,1558,75495685,Entire home/apt,,Calgary,WEST,GLAMORGAN,1,0.0,6,4.0,,203.0,,2017-08-10 14:00:39.598870,51.016343,-114.152371,0101000020E6100000F7764B72C0895CC05F42058717824940
5661702,1558,29349869,Entire home/apt,,Calgary,SOUTHEAST,RIVERBEND,33,5.0,12,4.0,,197.0,,2017-08-10 14:00:39.595944,50.967295,-114.01111,0101000020E610000026AAB706B6805CC0CB4A9352D07B4940
10655237,1558,54123335,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,5,2.0,,203.0,,2017-08-10 14:00:39.592876,51.037894,-114.059357,0101000020E61000007A724D81CC835CC0795BE9B5D9844940
18895294,1558,105856757,Entire home/apt,,Calgary,CENTRE,ERLTON,0,0.0,4,2.0,,203.0,,2017-08-10 14:00:39.576664,51.032931,-114.063015,0101000020E6100000130A117008845CC02503401537844940
19459054,1558,31924393,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,203.0,,2017-08-10 14:00:39.572893,51.039364,-114.079973,0101000020E610000008E412471E855CC0E3512AE109854940
13141472,1558,2504979,Entire home/apt,,Calgary,CENTRE,BELTLINE,5,5.0,4,2.0,,196.0,,2017-08-10 14:00:39.570256,51.04235,-114.056531,0101000020E6100000740D33349E835CC0287E8CB96B854940
19117035,1558,31222293,Entire home/apt,,Calgary,SOUTH,WOODBINE,0,0.0,6,3.0,,203.0,,2017-08-10 14:00:39.568188,50.931832,-114.119677,0101000020E61000005645B8C9A8875CC0E2AE5E4546774940
19229912,1558,134630543,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,2,0.0,8,4.0,,203.0,,2017-08-10 14:00:39.565828,51.053776,-114.106196,0101000020E6100000D3BD4EEACB865CC0A4A7C821E2864940
19346385,1558,114729008,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,203.0,,2017-08-10 14:00:39.562572,51.044504,-114.082814,0101000020E6100000A96917D34C855CC046459C4EB2854940
20210862,1558,143960961,Entire home/apt,,Calgary,SOUTHEAST,DOUGLASDALE/GLEN,1,0.0,7,3.0,,186.0,,2017-08-10 14:00:39.559843,50.933376,-113.981963,0101000020E610000073B8567BD87E5CC0876F61DD78774940
20358735,1558,53648064,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,0,0.0,5,3.0,,203.0,,2017-08-10 14:00:39.553236,51.0302,-114.126713,0101000020E610000098BED7101C885CC06B2BF697DD834940
6225543,1558,32287388,Entire home/apt,,Calgary,SOUTH,LEGACY,6,5.0,5,3.0,,146.0,,2017-08-10 14:00:36.737512,50.859899,-114.011444,0101000020E6100000116F9D7FBB805CC07A6EA12B116E4940
13027082,1558,30756866,Entire home/apt,,Calgary,NORTHWEST,ARBOUR LAKE,0,0.0,4,2.0,,146.0,,2017-08-10 14:00:36.735147,51.126188,-114.207942,0101000020E6100000C05DF6EB4E8D5CC0E692AAED26904940
8920907,1558,46651247,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,159.0,,2017-08-10 14:00:36.731921,51.03924,-114.079434,0101000020E6100000310C587215855CC0F758FAD005854940
14467362,1558,30130360,Entire home/apt,,Calgary,NORTHWEST,ROYAL OAK,0,0.0,7,3.0,,153.0,,2017-08-10 14:00:36.729036,51.144649,-114.221059,0101000020E610000022DFA5D4258E5CC01633C2DB83924940
12916328,1558,70832051,Entire home/apt,,Calgary,CENTRE,SOUTH CALGARY,1,0.0,4,2.0,,163.0,,2017-08-10 14:00:36.726269,51.025212,-114.107239,0101000020E6100000C576F700DD865CC0BFBB95253A834940
12267365,1558,66072734,Entire home/apt,,Calgary,EAST,ALBERT PARK/RADISSON HEIGHTS,0,0.0,3,1.0,,159.0,,2017-08-10 14:00:36.723480,51.046958,-113.988221,0101000020E61000001B0E4B033F7F5CC08D2441B802864940
18751632,1558,44020326,Entire home/apt,,Calgary,CENTRE,MISSION,0,0.0,6,2.0,,163.0,,2017-08-10 14:00:36.721246,51.035552,-114.065754,0101000020E610000032E5435035845CC059A7CAF78C844940
15359891,1558,98039320,Entire home/apt,,Calgary,SOUTHEAST,MAHOGANY,2,0.0,6,3.0,,146.0,,2017-08-10 14:00:36.718871,50.896563,-113.915312,0101000020E6100000BA68C878947A5CC0DEE68D93C2724940
3394846,1558,2473227,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,10,5.0,5,2.0,,150.0,,2017-08-10 14:00:36.715722,51.059813,-114.073522,0101000020E610000056629E95B4845CC01570CFF3A7874940
13261341,1558,3806498,Entire home/apt,,Calgary,SOUTHEAST,MCKENZIE TOWNE,0,0.0,6,3.0,,146.0,,2017-08-10 14:00:36.713246,50.927263,-113.961093,0101000020E610000088DA368C827D5CC03BE5D18DB0764940
8920633,1558,12365039,Entire home/apt,,Calgary,CENTRE,BELTLINE,4,4.5,2,1.0,,145.0,,2017-08-10 14:00:36.707118,51.041778,-114.060392,0101000020E6100000293C6876DD835CC09DD843FB58854940
19517772,1558,136245906,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,150.0,,2017-08-10 14:00:36.704870,51.040724,-114.064343,0101000020E61000007F2E1A321E845CC0C614AC7136854940
13435716,1558,76651696,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,178.0,,2017-08-10 14:00:36.701861,51.038304,-114.064577,0101000020E6100000B9C4910722845CC02AA73D25E7844940
4669100,1558,19530091,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,1,0.0,2,1.0,,153.0,,2017-08-10 14:00:36.698810,51.033012,-114.123356,0101000020E6100000FC709010E5875CC01230BABC39844940
11455637,1558,38602460,Entire home/apt,,Calgary,NORTHEAST,CITYSCAPE,14,5.0,8,3.0,,163.0,,2017-08-10 14:00:36.695685,51.152862,-113.961536,0101000020E61000004E7B4ACE897D5CC08C6665FB90934940
11544423,1558,60912999,Entire home/apt,,Calgary,CENTRE,ALTADORE,0,0.0,2,1.0,,163.0,,2017-08-10 14:00:36.692299,51.014513,-114.101775,0101000020E61000003A234A7B83865CC0F52EDE8FDB814940
3410929,1558,17198178,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,0.0,,163.0,,2017-08-10 14:00:36.689451,51.03866,-114.069495,0101000020E6100000130F289B72845CC0E9D495CFF2844940
3860883,1558,19922847,Entire home/apt,,Calgary,CENTRE,MOUNT PLEASANT,1,0.0,4,2.0,,153.0,,2017-08-10 14:00:36.687065,51.070887,-114.067849,0101000020E61000003E0455A357845CC0145B41D312894940
13311575,1558,5696646,Entire home/apt,,Calgary,SOUTH,SOMERSET,0,0.0,10,5.0,,159.0,,2017-08-10 14:00:35.042488,50.899063,-114.086122,0101000020E6100000D55DD90583855CC09605137F14734940
14522037,1558,4829066,Entire home/apt,,Calgary,WEST,LINCOLN PARK,0,0.0,8,3.0,,150.0,,2017-08-10 14:00:35.039684,51.015678,-114.132196,0101000020E61000005E2A36E675885CC023A298BC01824940
12054656,1558,311376,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,0,0.0,4,2.0,,163.0,,2017-08-10 14:00:35.036756,51.05713,-114.058751,0101000020E6100000DEE68D93C2835CC06CCF2C0950874940
14012206,1558,83118580,Entire home/apt,,Calgary,CENTRE,EAU CLAIRE,0,0.0,4,2.0,,163.0,,2017-08-10 14:00:35.033946,51.051134,-114.077244,0101000020E6100000FB73D190F1845CC059DB148F8B864940
9343756,1558,48493292,Entire home/apt,,Calgary,SOUTH,CANYON MEADOWS,0,0.0,10,5.0,,162.0,,2017-08-10 14:00:35.030893,50.941636,-114.07368,0101000020E6100000A297512CB7845CC03E5E488787784940
12892554,1558,70591029,Entire home/apt,,Calgary,NORTH,SAGE HILL,0,0.0,4,2.0,,174.0,,2017-08-10 14:00:35.028479,51.178206,-114.154233,0101000020E6100000B2BD16F4DE895CC0BAF94674CF964940
13803662,1558,81163107,Entire home/apt,,Calgary,CENTRE,RAMSAY,0,0.0,4,2.0,,163.0,,2017-08-10 14:00:35.025648,51.03965,-114.04177,0101000020E61000000DFD135CAC825CC0A9A44E4013854940
6557704,1558,34296891,Entire home/apt,,Calgary,CENTRE,MISSION,1,0.0,4,2.0,,163.0,,2017-08-10 14:00:35.019495,51.02872,-114.065637,0101000020E6100000151A886533845CC0DD5ED218AD834940
768176,1558,4041089,Entire home/apt,,Calgary,CENTRE,HILLHURST,0,0.0,14,6.0,,178.0,,2017-08-10 14:00:35.016637,51.048578,-114.102321,0101000020E61000006B2C616D8C865CC00DA7CCCD37864940
18162832,1558,85784682,Entire home/apt,,Calgary,WEST,ASPEN WOODS,0,0.0,6,1.0,,155.0,,2017-08-10 14:00:35.014379,51.040546,-114.221408,0101000020E6100000A8C4758C2B8E5CC0E7FD7F9C30854940
8651788,1558,10621846,Entire home/apt,,Calgary,CENTRE,BELTLINE,7,4.0,2,1.0,,155.0,,2017-08-10 14:00:35.012124,51.041027,-114.071736,0101000020E6100000897C975297845CC062A06B5F40854940
8921190,1558,46651247,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,169.0,,2017-08-10 14:00:35.002838,51.040724,-114.081428,0101000020E6100000A33EC91D36855CC0C614AC7136854940
13376506,1558,75789848,Entire home/apt,,Calgary,NORTH,PANORAMA HILLS,3,5.0,8,4.0,,146.0,,2017-08-10 14:00:34.998781,51.170365,-114.07611,0101000020E610000082397AFCDE845CC007B13385CE954940
8650757,1558,34389413,Entire home/apt,,Calgary,SOUTH,LAKE BONAVISTA,0,0.0,4,2.0,,162.0,,2017-08-10 14:00:33.239661,50.948784,-114.068957,0101000020E610000023F59ECA69845CC0EA7B0DC171794940
10434265,1558,20130575,Entire home/apt,,Calgary,NORTHWEST,MONTGOMERY,4,5.0,6,3.0,,155.0,,2017-08-10 14:00:33.233446,51.072361,-114.161752,0101000020E610000002840F255A8A5CC0C040102043894940
6847621,1558,12394542,Entire home/apt,,Calgary,CENTRE,HILLHURST,0,0.0,2,1.0,,162.0,,2017-08-10 14:00:33.230624,51.050397,-114.097343,0101000020E6100000A65F22DE3A865CC08368AD6873864940
13787124,1558,10621846,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,165.0,,2017-08-10 14:00:33.223355,51.041281,-114.069805,0101000020E61000003A0664AF77845CC01C7920B248854940
6909737,1558,6726727,Entire home/apt,,Calgary,WEST,GLENBROOK,0,0.0,5,3.0,,163.0,,2017-08-10 14:00:33.220690,51.027365,-114.156391,0101000020E6100000E198654F028A5CC00C0742B280834940
7224462,1558,37820459,Entire home/apt,,Calgary,SOUTHEAST,MCKENZIE TOWNE,4,5.0,8,5.0,,182.0,,2017-08-10 14:00:33.217321,50.909005,-113.952453,0101000020E6100000897E6DFDF47C5CC043739D465A744940
13009035,1558,35131978,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,4,1.0,,171.0,,2017-08-10 14:00:33.213765,51.04164,-114.066789,0101000020E6100000E2AE5E4546845CC04C1AA37554854940
8634652,1558,16357447,Entire home/apt,,Calgary,SOUTH,HAYSBORO,0,0.0,2,1.0,,163.0,,2017-08-10 14:00:33.210938,50.973882,-114.072967,0101000020E6100000FCABC77DAB845CC0E014562AA87C4940
16568610,1558,12365039,Entire home/apt,,Calgary,CENTRE,BELTLINE,6,4.5,4,2.0,,145.0,,2017-08-10 14:00:33.208237,51.039412,-114.061075,0101000020E61000009BE61DA7E8835CC0F488D1730B854940
8943377,1558,25190100,Entire home/apt,,Calgary,CENTRE,GREENVIEW INDUSTRIAL PARK,1,0.0,10,5.0,,163.0,,2017-08-10 14:00:33.203768,51.084424,-114.058498,0101000020E61000006938656EBE835CC0AE7FD767CE8A4940
5940772,1558,26476083,Entire home/apt,,Calgary,CENTRE,MISSION,0,0.0,4,1.0,,163.0,,2017-08-10 14:00:33.200693,51.034572,-114.070738,0101000020E61000006825ADF886845CC0BCADF4DA6C844940
4000702,1558,7861106,Entire home/apt,,Calgary,NORTHWEST,MONTGOMERY,23,5.0,6,2.0,,182.0,,2017-08-10 14:00:33.196011,51.063675,-114.149884,0101000020E6100000658C0FB397895CC052499D8026884940
13698350,1558,79880831,Entire home/apt,,Calgary,SOUTH,SILVERADO,3,5.0,6,3.0,,163.0,,2017-08-10 14:00:33.193214,50.88402,-114.08081,0101000020E610000025CCB4FD2B855CC045813E9127714940
2959818,1558,15107708,Entire home/apt,,Calgary,NORTHWEST,ROYAL OAK,17,4.5,8,3.0,,174.0,,2017-08-10 14:00:33.190204,51.147753,-114.215976,0101000020E6100000232E008DD28D5CC06571FF91E9924940
19156383,1558,78513614,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,4,2.0,,162.0,,2017-08-10 14:00:33.183615,51.044575,-114.077665,0101000020E6100000CEC29E76F8845CC00F9C33A2B4854940
6923591,1558,15349060,Entire home/apt,,Calgary,CENTRE,BELTLINE,18,5.0,4,2.0,,155.0,,2017-08-10 14:00:33.180516,51.040505,-114.058965,0101000020E6100000F4A62215C6835CC0892991442F854940
16558550,1558,12365039,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,4,2.0,,145.0,,2017-08-10 14:00:31.244696,51.042885,-114.081871,0101000020E61000006ADFDC5F3D855CC0963E74417D854940
6325139,1558,12365039,Entire home/apt,,Calgary,CENTRE,BELTLINE,3,4.0,4,2.0,,145.0,,2017-08-10 14:00:31.241504,51.037524,-114.060993,0101000020E61000003C122F4FE7835CC055682096CD844940
4235259,1558,12365039,Entire home/apt,,Calgary,CENTRE,BELTLINE,6,3.5,4,2.0,,145.0,,2017-08-10 14:00:31.238929,51.038998,-114.06112,0101000020E61000006B48DC63E9835CC0014EEFE2FD844940
12889676,1558,12365039,Entire home/apt,,Calgary,CENTRE,BELTLINE,11,4.0,4,2.0,,145.0,,2017-08-10 14:00:31.236304,51.042774,-114.060603,0101000020E610000087C267EBE0835CC03F8F519E79854940
16318806,1558,99250242,Entire home/apt,,Calgary,NORTH,SANDSTONE VALLEY,8,5.0,10,5.0,,146.0,,2017-08-10 14:00:31.232643,51.136304,-114.104218,0101000020E6100000E469F981AB865CC03128D36872914940
4910922,1558,25190100,Entire home/apt,,Calgary,CENTRE,MOUNT PLEASANT,29,4.5,11,6.0,,185.0,,2017-08-10 14:00:31.230283,51.067089,-114.070755,0101000020E6100000D3C1FA3F87845CC0EF75525F96884940
2467606,1558,8300376,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,11,5.0,4,2.0,,159.0,,2017-08-10 14:00:31.221928,51.057095,-114.079485,0101000020E610000072E1404816855CC0EFE192E34E874940
7223509,1558,27759580,Entire home/apt,,Calgary,SOUTH,SHAWNESSY,3,4.5,10,4.0,,178.0,,2017-08-10 14:00:31.217179,50.902627,-114.08013,0101000020E61000006C5B94D920855CC049BE124889734940
19412003,1558,76478951,Entire home/apt,,Calgary,CENTRE,ERLTON,0,0.0,4,2.0,,150.0,,2017-08-10 14:00:31.214809,51.026805,-114.061347,0101000020E61000004BADF71BED835CC0452FA3586E834940
13395850,1558,76207116,Entire home/apt,,Calgary,NORTHWEST,EDGEMONT,4,5.0,6,4.0,,163.0,,2017-08-10 14:00:31.210379,51.135118,-114.130452,0101000020E6100000A96C585359885CC0EB8CEF8B4B914940
1107944,1558,6083282,Entire home/apt,,Calgary,SOUTH,BRAESIDE,8,5.0,6,3.0,,163.0,,2017-08-10 14:00:31.205488,50.959597,-114.104018,0101000020E6100000800C1D3BA8865CC07C2B1213D47A4940
8538671,1558,44953488,Entire home/apt,,Calgary,CENTRE,BELTLINE,4,5.0,4,2.0,,159.0,,2017-08-10 14:00:31.199920,51.038782,-114.061635,0101000020E61000007E52EDD3F1835CC034D6FECEF6844940
1559608,1558,8300376,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,22,5.0,4,2.0,,159.0,,2017-08-10 14:00:29.282169,51.057151,-114.080312,0101000020E61000007D5EF1D423855CC083F755B950874940
6958923,1558,36490230,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,4,2.0,,163.0,,2017-08-10 14:00:29.277451,51.040675,-114.060682,0101000020E61000002D5DC136E2835CC0E561A1D634854940
13332147,1558,37167836,Entire home/apt,,Calgary,CENTRE,EAU CLAIRE,2,0.0,2,1.0,,163.0,,2017-08-10 14:00:29.275277,51.053199,-114.071396,0101000020E61000002C4487C091845CC007978E39CF864940
16081335,1558,95617232,Entire home/apt,,Calgary,SOUTH,WOODBINE,18,4.5,14,7.0,,170.0,,2017-08-10 14:00:29.270297,50.939129,-114.123697,0101000020E61000004167D2A6EA875CC0D3DC0A6135784940
15126884,1558,9837461,Entire home/apt,,Calgary,CENTRE,BELTLINE,3,5.0,6,3.0,,145.0,,2017-08-10 14:00:29.266692,51.042166,-114.075953,0101000020E61000001EC2F869DC845CC067800BB265854940
6693382,1558,35036584,Entire home/apt,,Calgary,CENTRE,BELTLINE,4,5.0,2,1.0,,159.0,,2017-08-10 14:00:29.263436,51.040282,-114.059633,0101000020E6100000CB30EE06D1835CC0094FE8F527854940
16841580,1558,13638209,Entire home/apt,,Calgary,CENTRE,ERLTON,1,0.0,3,1.0,,178.0,,2017-08-10 14:00:29.261190,51.03187,-114.062924,0101000020E61000008B8862F206845CC09CDCEF5014844940
4512254,1558,23396768,Entire home/apt,,Calgary,NORTH,EVANSTON,31,4.5,16,4.0,,146.0,,2017-08-10 14:00:29.258264,51.164146,-114.120372,0101000020E6100000AAD6C22CB4875CC076E272BC02954940
564500,1558,2775727,Entire home/apt,,Calgary,CENTRE,LOWER MOUNT ROYAL,94,5.0,3,2.0,,163.0,,2017-08-10 14:00:29.255600,51.036912,-114.08928,0101000020E6100000F60B76C3B6855CC03C6A4C88B9844940
